,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,tp,fp,tn,fn,acc,prec,rec,auc,BC,MCC,thisloss
train_score,flow,classification,"(0, 0, 26)",9.0,3,2.5,none,0,0.18888111412525177,21745.0,11293.0,308596.0,18517.0,0.920559287071228,0.6545212864875793,0.5343189835548401,0.9184002876281738,0.7546952962875366,0.3939400613307953,
val_score,flow,classification,"(0, 0, 26)",9.0,3,2.5,none,0,37.25563049316406,5043.0,2797.0,64955.0,3616.0,0.938869059085846,0.6446747183799744,0.5837180018424988,0.9314587712287903,1.1325713396072388,0.4373198449611664,
test_score,flow,classification,"(0, 0, 26)",9.0,3,2.5,none,0,6.922409534454346,17137.0,6900.0,216986.0,11065.0,0.9360938668251038,0.7136843204498291,0.604300856590271,0.9236385226249695,1.6498608589172363,0.508363664150238,
train_score,flow,classification,"(0, 0, 0)",9.0,3,5,avg,0,,15570.0,4319.0,41053.0,7116.0,0.8319810628890991,0.7828447818756104,0.6863263845443726,0.9086819291114807,0.5371173620223999,0.6245505213737488,0.5925372242927551
val_score,flow,classification,"(0, 0, 0)",9.0,3,5,avg,0,,1630.0,2627.0,6901.0,3134.0,0.5969075560569763,0.38289874792099,0.3421494662761688,0.5707948803901672,0.922197163105011,0.06689313799142838,1.618329644203186
test_score,flow,classification,"(0, 0, 0)",9.0,3,5,avg,0,,1889.0,2965.0,7901.0,3544.0,0.6006499528884888,0.3891635835170746,0.34769004583358765,0.5218867659568787,0.9088528156280518,0.12082928419113159,1.6165043115615845
train_score,flow,classification,"(0, 0, 1)",9.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.5427972078323364,0.6897919178009033,0.11086292564868927,1.0952028036117554
val_score,flow,classification,"(0, 0, 1)",9.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.6284106969833374,0.6866557598114014,0.16894151270389557,1.0856038331985474
test_score,flow,classification,"(0, 0, 1)",9.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.37608107924461365,0.6961233019828796,-0.027482202276587486,1.1098122596740723
train_score,flow,classification,"(0, 0, 1)",27.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.5648870468139648,0.6921964287757874,0.15262845158576965,1.0940300226211548
val_score,flow,classification,"(0, 0, 1)",27.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.5082235336303711,0.6977267861366272,-0.022592296823859215,1.097792625427246
test_score,flow,classification,"(0, 0, 1)",27.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.5181137323379517,0.693263053894043,-0.3221140503883362,1.0951712131500244
train_score,flow,classification,"(0, 0, 1)",81.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.6220170855522156,0.6972155570983887,0.11414837837219238,1.0871926546096802
val_score,flow,classification,"(0, 0, 1)",81.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.5735183954238892,0.7018880844116211,0.12357144802808762,1.0919396877288818
test_score,flow,classification,"(0, 0, 1)",81.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.4835550785064697,0.701318621635437,-0.16432999074459076,1.0994062423706055
train_score,flow,classification,"(0, 0, 2)",9.0,3,5,avg,0,,12817.0,3843.0,41529.0,9869.0,0.798524796962738,0.7693277597427368,0.5649740099906921,0.8740155696868896,0.5344069600105286,0.5646221041679382,0.6982662677764893
val_score,flow,classification,"(0, 0, 2)",9.0,3,5,avg,0,,2003.0,1362.0,8166.0,2761.0,0.7115169167518616,0.5952451825141907,0.4204449951648712,0.6468660831451416,0.7110775709152222,0.2699146866798401,1.2200614213943481
test_score,flow,classification,"(0, 0, 2)",9.0,3,5,avg,0,,1355.0,962.0,9904.0,4078.0,0.690778374671936,0.5848079323768616,0.24940180778503418,0.5087581872940063,0.7482777833938599,0.053301867097616196,1.3006788492202759
train_score,flow,classification,"(0, 0, 3)",9.0,3,5,avg,0,,19427.0,2711.0,42661.0,3259.0,0.9122809767723083,0.8775408864021301,0.8563430905342102,0.9710052013397217,0.3680115044116974,0.8011444807052612,0.346419095993042
val_score,flow,classification,"(0, 0, 3)",9.0,3,5,avg,0,,1680.0,2962.0,6566.0,3084.0,0.5769660472869873,0.36191296577453613,0.35264483094215393,0.5007122159004211,1.4606635570526123,0.05110270157456398,3.391909599304199
test_score,flow,classification,"(0, 0, 3)",9.0,3,5,avg,0,,2241.0,3001.0,7865.0,3192.0,0.6200376749038696,0.4275085926055908,0.4124792814254761,0.5330932140350342,1.5004503726959229,0.1798233687877655,3.464700937271118
train_score,flow,classification,"(0, 0, 4)",9.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.5485914945602417,0.6945664286613464,-0.00641268165782094,1.0942249298095703
val_score,flow,classification,"(0, 0, 4)",9.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.5066176652908325,0.6976727247238159,-0.03833196312189102,1.1005877256393433
test_score,flow,classification,"(0, 0, 4)",9.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.43213799595832825,0.6999386548995972,-0.08280117064714432,1.1069658994674683
train_score,flow,classification,"(0, 0, 4)",27.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.6087460517883301,0.6871574521064758,0.1942531168460846,1.0924725532531738
val_score,flow,classification,"(0, 0, 4)",27.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.42693859338760376,0.6928607225418091,-0.12492121011018753,1.1060901880264282
test_score,flow,classification,"(0, 0, 4)",27.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.2680302858352661,0.6959287524223328,-0.30848318338394165,1.1100906133651733
train_score,flow,classification,"(0, 0, 4)",81.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.6749778985977173,0.6767458319664001,0.3024072051048279,1.0670409202575684
val_score,flow,classification,"(0, 0, 4)",81.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.5686296224594116,0.6819385290145874,0.28308290243148804,1.0930265188217163
test_score,flow,classification,"(0, 0, 4)",81.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.4025740623474121,0.6984219551086426,0.01256704144179821,1.1472440958023071
train_score,flow,classification,"(0, 0, 5)",9.0,3,5,avg,0,,13764.0,3429.0,41943.0,8922.0,0.8185218572616577,0.8005583882331848,0.6067178249359131,0.8980600833892822,0.4683287739753723,0.6105958223342896,0.6550300717353821
val_score,flow,classification,"(0, 0, 5)",9.0,3,5,avg,0,,1536.0,2117.0,7411.0,3228.0,0.6260144114494324,0.4204763174057007,0.32241812348365784,0.5810582637786865,0.7006059288978577,0.08705151081085205,1.3486764430999756
test_score,flow,classification,"(0, 0, 5)",9.0,3,5,avg,0,,1445.0,880.0,9986.0,3988.0,0.7013313174247742,0.6215053796768188,0.2659672498703003,0.5446169972419739,0.6974574327468872,0.11846361309289932,1.3069106340408325
train_score,flow,classification,"(0, 0, 6)",9.0,3,5,avg,0,,8983.0,2902.0,42470.0,13703.0,0.756016731262207,0.7558266520500183,0.3959710896015167,0.8059717416763306,0.6040623784065247,0.43611887097358704,0.8505334258079529
val_score,flow,classification,"(0, 0, 6)",9.0,3,5,avg,0,,1793.0,1241.0,8287.0,2971.0,0.7052896022796631,0.5909690260887146,0.37636440992355347,0.6413757801055908,0.6974979043006897,0.3079664409160614,1.1382824182510376
test_score,flow,classification,"(0, 0, 6)",9.0,3,5,avg,0,,866.0,2427.0,8439.0,4567.0,0.5708935260772705,0.2629820704460144,0.15939627587795258,0.4402307868003845,0.7585629224777222,-0.02222229540348053,1.303809642791748
train_score,flow,classification,"(0, 0, 7)",9.0,3,5,avg,0,,18097.0,4578.0,40794.0,4589.0,0.8653064966201782,0.7981036305427551,0.7977166771888733,0.9438931345939636,0.35714206099510193,0.7013460993766785,0.42617467045783997
val_score,flow,classification,"(0, 0, 7)",9.0,3,5,avg,0,,1446.0,3309.0,6219.0,3318.0,0.5363135933876038,0.30410096049308777,0.30352646112442017,0.4945136606693268,2.0022499561309814,-0.04959944635629654,5.040325164794922
test_score,flow,classification,"(0, 0, 7)",9.0,3,5,avg,0,,2062.0,3370.0,7496.0,3371.0,0.5864159464836121,0.3796023428440094,0.37953248620033264,0.5174944996833801,1.6756960153579712,0.08714607357978821,4.197300910949707
train_score,flow,classification,"(0, 0, 8)",9.0,3,5,avg,0,,9987.0,1071.0,44301.0,12699.0,0.7976729869842529,0.9031470417976379,0.4402274489402771,0.8960679173469543,0.576231837272644,0.6294069290161133,0.6347259283065796
val_score,flow,classification,"(0, 0, 8)",9.0,3,5,avg,0,,608.0,1060.0,8468.0,4156.0,0.6350406408309937,0.36450839042663574,0.12762384116649628,0.5266096591949463,0.8885186314582825,-0.007551935035735369,1.5034312009811401
test_score,flow,classification,"(0, 0, 8)",9.0,3,5,avg,0,,461.0,215.0,10651.0,4972.0,0.6817594170570374,0.6819526553153992,0.08485183119773865,0.449452668428421,0.8532068133354187,0.13177043199539185,1.4666744470596313
train_score,flow,classification,"(0, 0, 9)",9.0,3,5,avg,0,,18330.0,4345.0,41027.0,4356.0,0.8721528649330139,0.8083792924880981,0.8079873323440552,0.9503346681594849,0.640312671661377,0.7137264013290405,0.3990824222564697
val_score,flow,classification,"(0, 0, 9)",9.0,3,5,avg,0,,1572.0,3183.0,6345.0,3192.0,0.5539462566375732,0.3305993676185608,0.32997480034828186,0.5043454766273499,5.964913845062256,-0.00626386096701026,14.744050025939941
test_score,flow,classification,"(0, 0, 9)",9.0,3,5,avg,0,,2183.0,3250.0,7616.0,3250.0,0.601202130317688,0.40180379152297974,0.40180379152297974,0.5488719344139099,4.694490432739258,0.12119477987289429,12.052481651306152
train_score,flow,classification,"(0, 0, 10)",9.0,3,5,avg,0,,9944.0,2379.0,42993.0,12742.0,0.7778216600418091,0.806946337223053,0.4383320212364197,0.8727242946624756,0.5728079080581665,0.5568616390228271,0.7321436405181885
val_score,flow,classification,"(0, 0, 10)",9.0,3,5,avg,0,,1663.0,983.0,8545.0,3101.0,0.7142456769943237,0.6284958720207214,0.34907642006874084,0.6090253591537476,0.7532203197479248,0.26636797189712524,1.1975985765457153
test_score,flow,classification,"(0, 0, 10)",9.0,3,5,avg,0,,664.0,485.0,10381.0,4769.0,0.677648663520813,0.5778937935829163,0.12221609055995941,0.5390866994857788,0.7445334792137146,0.09022591263055801,1.2031068801879883
train_score,flow,classification,"(0, 0, 10)",27.0,3,5,avg,0,,12509.0,2828.0,42544.0,10177.0,0.8089132308959961,0.815609335899353,0.5513973236083984,0.905392050743103,0.5320562124252319,0.623676598072052,0.5975558757781982
val_score,flow,classification,"(0, 0, 10)",27.0,3,5,avg,0,,1449.0,1960.0,7568.0,3315.0,0.6309124827384949,0.42505133152008057,0.30415618419647217,0.5596510171890259,0.8495054244995117,0.09051567316055298,1.4685373306274414
test_score,flow,classification,"(0, 0, 10)",27.0,3,5,avg,0,,1056.0,2334.0,8532.0,4377.0,0.5882568359375,0.31150442361831665,0.19436775147914886,0.528593897819519,0.8314417600631714,0.17597854137420654,1.4546916484832764
train_score,flow,classification,"(0, 0, 11)",9.0,3,5,avg,0,,7517.0,2113.0,43259.0,15169.0,0.7460693120956421,0.780581533908844,0.3313497304916382,0.7823007106781006,0.668506383895874,0.39026957750320435,0.9044929146766663
val_score,flow,classification,"(0, 0, 11)",9.0,3,5,avg,0,,1725.0,1257.0,8271.0,3039.0,0.6994122862815857,0.5784708261489868,0.36209067702293396,0.6200542449951172,0.7576694488525391,0.26779431104660034,1.1159720420837402
test_score,flow,classification,"(0, 0, 11)",9.0,3,5,avg,0,,749.0,2194.0,8672.0,4684.0,0.578010618686676,0.25450220704078674,0.1378612220287323,0.4277181029319763,0.798838198184967,-0.014723436906933784,1.2605243921279907
train_score,flow,classification,"(0, 0, 11)",27.0,3,5,avg,0,,10913.0,3030.0,42342.0,11773.0,0.7824946641921997,0.7826866507530212,0.48104557394981384,0.8541367053985596,0.557729959487915,0.5286917686462402,0.75971519947052
val_score,flow,classification,"(0, 0, 11)",27.0,3,5,avg,0,,1906.0,1171.0,8357.0,2858.0,0.7180940508842468,0.6194345355033875,0.4000839591026306,0.6560205817222595,0.6931245923042297,0.29987722635269165,1.1303776502609253
test_score,flow,classification,"(0, 0, 11)",27.0,3,5,avg,0,,1107.0,713.0,10153.0,4326.0,0.6908397078514099,0.6082417368888855,0.20375482738018036,0.5190430283546448,0.706194281578064,0.03682953119277954,1.1633576154708862
train_score,flow,classification,"(0, 0, 12)",9.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.4480651617050171,0.6868215799331665,-0.10958075523376465,1.1039961576461792
val_score,flow,classification,"(0, 0, 12)",9.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.5352592468261719,0.680912435054779,0.2974255383014679,1.09687340259552
test_score,flow,classification,"(0, 0, 12)",9.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.6454927325248718,0.6721460223197937,0.14491167664527893,1.0804879665374756
train_score,flow,classification,"(0, 0, 12)",27.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.5449221134185791,0.6945563554763794,0.09960924088954926,1.096205472946167
val_score,flow,classification,"(0, 0, 12)",27.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.4168701469898224,0.697586178779602,-0.11936742812395096,1.1055307388305664
test_score,flow,classification,"(0, 0, 12)",27.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.27950361371040344,0.7052007913589478,-0.2386988401412964,1.1233348846435547
train_score,flow,classification,"(0, 0, 13)",9.0,3,5,avg,0,,8154.0,2503.0,42869.0,14532.0,0.7496986985206604,0.765130877494812,0.359428733587265,0.7827366590499878,0.6009783744812012,0.391751229763031,0.8924052715301514
val_score,flow,classification,"(0, 0, 13)",9.0,3,5,avg,0,,1743.0,1142.0,8386.0,3021.0,0.7087181806564331,0.6041594743728638,0.36586901545524597,0.6358997821807861,0.6664409637451172,0.28082066774368286,1.1119616031646729
test_score,flow,classification,"(0, 0, 13)",9.0,3,5,avg,0,,751.0,2229.0,8637.0,4682.0,0.5759859085083008,0.2520134150981903,0.1382293403148651,0.41747376322746277,0.7382716536521912,-0.04803544655442238,1.3113993406295776
train_score,flow,classification,"(0, 0, 14)",9.0,3,5,avg,0,,6127.0,1567.0,43805.0,16559.0,0.7336687445640564,0.7963348031044006,0.2700784504413605,0.7555290460586548,0.6377099752426147,0.3489793539047241,0.9473451972007751
val_score,flow,classification,"(0, 0, 14)",9.0,3,5,avg,0,,715.0,870.0,8658.0,4049.0,0.6558213829994202,0.4511041045188904,0.15008395910263062,0.609919548034668,0.6996819972991943,0.26478326320648193,1.1159586906433105
test_score,flow,classification,"(0, 0, 14)",9.0,3,5,avg,0,,486.0,2168.0,8698.0,4947.0,0.5634698867797852,0.18311981856822968,0.08945333957672119,0.3832411468029022,0.7579234838485718,-0.13636256754398346,1.2962597608566284
train_score,flow,classification,"(0, 0, 15)",9.0,3,5,avg,0,,19231.0,3292.0,42080.0,3455.0,0.9008641242980957,0.853838324546814,0.8477034568786621,0.9672313928604126,0.3406567871570587,0.7779189348220825,0.33248215913772583
val_score,flow,classification,"(0, 0, 15)",9.0,3,5,avg,0,,1768.0,2968.0,6560.0,2996.0,0.5827035307884216,0.37331080436706543,0.3711166977882385,0.4766548275947571,5.227487087249756,0.07457665354013443,14.560193061828613
test_score,flow,classification,"(0, 0, 15)",9.0,3,5,avg,0,,2117.0,3281.0,7585.0,3316.0,0.5952510833740234,0.39218229055404663,0.38965579867362976,0.5294013619422913,2.0361602306365967,0.10873346775770187,5.290191650390625
train_score,flow,classification,"(0, 0, 16)",9.0,3,5,avg,0,,20460.0,2068.0,43304.0,2226.0,0.936906635761261,0.908203125,0.9018778204917908,0.9843401908874512,0.4512145221233368,0.8589121699333191,0.2390822023153305
val_score,flow,classification,"(0, 0, 16)",9.0,3,5,avg,0,,1729.0,2986.0,6542.0,3035.0,0.5787149667739868,0.36670202016830444,0.3629302978515625,0.5035712718963623,2.558715581893921,0.07368211448192596,5.751683235168457
test_score,flow,classification,"(0, 0, 16)",9.0,3,5,avg,0,,2161.0,3200.0,7666.0,3272.0,0.6029201745986938,0.40309643745422363,0.3977544605731964,0.5289174318313599,2.780287742614746,0.1439865529537201,6.3930840492248535
train_score,flow,classification,"(0, 0, 17)",9.0,3,5,avg,0,,14930.0,4682.0,40690.0,7756.0,0.8172436952590942,0.7612686157226562,0.6581151485443115,0.8917866349220276,0.5375706553459167,0.5884969234466553,0.6313209533691406
val_score,flow,classification,"(0, 0, 17)",9.0,3,5,avg,0,,2134.0,1994.0,7534.0,2630.0,0.6764623522758484,0.5169573426246643,0.44794291257858276,0.6139707565307617,0.8682554960250854,0.26247936487197876,1.4572747945785522
test_score,flow,classification,"(0, 0, 17)",9.0,3,5,avg,0,,1860.0,3006.0,7860.0,3573.0,0.5963550806045532,0.38224413990974426,0.3423523008823395,0.5266793370246887,0.8893259763717651,0.10198592394590378,1.5682729482650757
train_score,flow,classification,"(0, 0, 18)",9.0,3,5,avg,0,,21778.0,904.0,44468.0,908.0,0.9733754992485046,0.960144579410553,0.9599753022193909,0.9961264729499817,0.2560257613658905,0.9400659799575806,0.12133710831403732
val_score,flow,classification,"(0, 0, 18)",9.0,3,5,avg,0,,1758.0,3006.0,6522.0,3006.0,0.579344630241394,0.369017630815506,0.369017630815506,0.5427123308181763,3.211512804031372,0.07223495841026306,8.677718162536621
test_score,flow,classification,"(0, 0, 18)",9.0,3,5,avg,0,,2137.0,3287.0,7579.0,3296.0,0.5961102247238159,0.3939896821975708,0.3933370113372803,0.5389498472213745,3.5783803462982178,0.14032788574695587,9.601987838745117
train_score,flow,classification,"(0, 0, 19)",9.0,3,5,avg,0,,0.0,0.0,45372.0,22686.0,0.6666631102561951,0.0,0.0,0.5,0.6936042904853821,0.0,1.1005290746688843
val_score,flow,classification,"(0, 0, 19)",9.0,3,5,avg,0,,0.0,0.0,9528.0,4764.0,0.6666660904884338,0.0,0.0,0.5,0.6936041712760925,0.0,1.1005274057388306
test_score,flow,classification,"(0, 0, 19)",9.0,3,5,avg,0,,0.0,0.0,10866.0,5433.0,0.6666658520698547,0.0,0.0,0.5,0.6936043500900269,0.0,1.100527286529541
train_score,flow,classification,"(0, 0, 19)",27.0,3,5,avg,0,,13658.0,7767.0,37605.0,9028.0,0.7532251477241516,0.6374796032905579,0.6020452976226807,0.8651286363601685,0.4441662132740021,0.5458534955978394,0.6271765232086182
val_score,flow,classification,"(0, 0, 19)",27.0,3,5,avg,0,,1308.0,3346.0,6182.0,3456.0,0.5240693092346191,0.28104856610298157,0.2745591998100281,0.47184064984321594,1.2958741188049316,-0.17360052466392517,2.9605910778045654
test_score,flow,classification,"(0, 0, 19)",27.0,3,5,avg,0,,1456.0,3739.0,7127.0,3977.0,0.5265964865684509,0.2802695035934448,0.26799190044403076,0.4255580008029938,1.2830499410629272,-0.1449107825756073,3.019554376602173
train_score,flow,classification,"(0, 0, 20)",9.0,3,5,avg,0,,18554.0,4036.0,41336.0,4132.0,0.8799843788146973,0.8213368654251099,0.8178612589836121,0.9548645615577698,0.7175593376159668,0.7359719276428223,0.38965511322021484
val_score,flow,classification,"(0, 0, 20)",9.0,3,5,avg,0,,1798.0,2959.0,6569.0,2966.0,0.5854319930076599,0.37796929478645325,0.37741392850875854,0.5370885133743286,2.100668430328369,0.07647934556007385,3.4493823051452637
