,featureType,prblemType,confID,budget,eng_lvls,divide,fusionType,repeats,loss,tp,fp,tn,fn,acc,prec,rec,auc,BC,MCC,0
train_score,flow,classification,"(0, 0, 26)",9.0,3,2.5,none,0,0.18888111412525177,21745.0,11293.0,308596.0,18517.0,0.920559287071228,0.6545212864875793,0.5343189835548401,0.9184002876281738,0.7546952962875366,0.3939400613307953,
val_score,flow,classification,"(0, 0, 26)",9.0,3,2.5,none,0,37.25563049316406,5043.0,2797.0,64955.0,3616.0,0.938869059085846,0.6446747183799744,0.5837180018424988,0.9314587712287903,1.1325713396072388,0.4373198449611664,
test_score,flow,classification,"(0, 0, 26)",9.0,3,2.5,none,0,6.922409534454346,17137.0,6900.0,216986.0,11065.0,0.9360938668251038,0.7136843204498291,0.604300856590271,0.9236385226249695,1.6498608589172363,0.508363664150238,
train_score,flow,classification,"(0, 0, 0)",9.0,3,5,avg,0,,,,,,,,,,,,0.18025363981723785
val_score,flow,classification,"(0, 0, 0)",9.0,3,5,avg,0,,,,,,,,,,,,6.750528812408447
test_score,flow,classification,"(0, 0, 0)",9.0,3,5,avg,0,,,,,,,,,,,,8.801504135131836
train_score,flow,classification,"(0, 0, 1)",9.0,3,5,avg,0,,,,,,,,,,,,0.3312615752220154
val_score,flow,classification,"(0, 0, 1)",9.0,3,5,avg,0,,,,,,,,,,,,4.550760746002197
test_score,flow,classification,"(0, 0, 1)",9.0,3,5,avg,0,,,,,,,,,,,,4.506028175354004
train_score,flow,classification,"(0, 0, 2)",9.0,3,5,avg,0,,,,,,,,,,,,0.8757663369178772
val_score,flow,classification,"(0, 0, 2)",9.0,3,5,avg,0,,,,,,,,,,,,1.1207939386367798
test_score,flow,classification,"(0, 0, 2)",9.0,3,5,avg,0,,,,,,,,,,,,1.3389288187026978
train_score,flow,classification,"(0, 0, 2)",27.0,3,5,avg,0,,,,,,,,,,,,0.7418487071990967
val_score,flow,classification,"(0, 0, 2)",27.0,3,5,avg,0,,,,,,,,,,,,1.1827776432037354
test_score,flow,classification,"(0, 0, 2)",27.0,3,5,avg,0,,,,,,,,,,,,1.2306705713272095
train_score,flow,classification,"(0, 0, 3)",9.0,3,5,avg,0,,,,,,,,,,,,0.37616845965385437
val_score,flow,classification,"(0, 0, 3)",9.0,3,5,avg,0,,,,,,,,,,,,2.960698366165161
test_score,flow,classification,"(0, 0, 3)",9.0,3,5,avg,0,,,,,,,,,,,,3.3665921688079834
train_score,flow,classification,"(0, 0, 4)",9.0,3,5,avg,0,,,,,,,,,,,,0.5507603883743286
val_score,flow,classification,"(0, 0, 4)",9.0,3,5,avg,0,,,,,,,,,,,,1.7351535558700562
test_score,flow,classification,"(0, 0, 4)",9.0,3,5,avg,0,,,,,,,,,,,,1.8840737342834473
train_score,flow,classification,"(0, 0, 5)",9.0,3,5,avg,0,,,,,,,,,,,,0.49373674392700195
val_score,flow,classification,"(0, 0, 5)",9.0,3,5,avg,0,,,,,,,,,,,,6.217442035675049
test_score,flow,classification,"(0, 0, 5)",9.0,3,5,avg,0,,,,,,,,,,,,4.209512710571289
train_score,flow,classification,"(0, 0, 6)",9.0,3,5,avg,0,,,,,,,,,,,,1.0426280498504639
val_score,flow,classification,"(0, 0, 6)",9.0,3,5,avg,0,,,,,,,,,,,,1.0663959980010986
test_score,flow,classification,"(0, 0, 6)",9.0,3,5,avg,0,,,,,,,,,,,,1.1210130453109741
train_score,flow,classification,"(0, 0, 6)",27.0,3,5,avg,0,,,,,,,,,,,,0.9756585955619812
val_score,flow,classification,"(0, 0, 6)",27.0,3,5,avg,0,,,,,,,,,,,,1.0582201480865479
test_score,flow,classification,"(0, 0, 6)",27.0,3,5,avg,0,,,,,,,,,,,,1.1480433940887451
train_score,flow,classification,"(0, 0, 7)",9.0,3,5,avg,0,,,,,,,,,,,,1.0986902713775635
val_score,flow,classification,"(0, 0, 7)",9.0,3,5,avg,0,,,,,,,,,,,,1.098684549331665
test_score,flow,classification,"(0, 0, 7)",9.0,3,5,avg,0,,,,,,,,,,,,1.098684549331665
train_score,flow,classification,"(0, 0, 7)",27.0,3,5,avg,0,,,,,,,,,,,,1.0988409519195557
val_score,flow,classification,"(0, 0, 7)",27.0,3,5,avg,0,,,,,,,,,,,,1.0988510847091675
test_score,flow,classification,"(0, 0, 7)",27.0,3,5,avg,0,,,,,,,,,,,,1.098851203918457
train_score,flow,classification,"(0, 0, 7)",81.0,3,5,avg,0,,,,,,,,,,,,1.0999783277511597
val_score,flow,classification,"(0, 0, 7)",81.0,3,5,avg,0,,,,,,,,,,,,1.0999821424484253
test_score,flow,classification,"(0, 0, 7)",81.0,3,5,avg,0,,,,,,,,,,,,1.0999820232391357
train_score,flow,classification,"(0, 0, 8)",9.0,3,5,avg,0,,,,,,,,,,,,0.0923977866768837
val_score,flow,classification,"(0, 0, 8)",9.0,3,5,avg,0,,,,,,,,,,,,8.82947826385498
test_score,flow,classification,"(0, 0, 8)",9.0,3,5,avg,0,,,,,,,,,,,,9.394158363342285
train_score,flow,classification,"(0, 0, 9)",9.0,3,5,avg,0,,,,,,,,,,,,1.1017671823501587
val_score,flow,classification,"(0, 0, 9)",9.0,3,5,avg,0,,,,,,,,,,,,1.1017624139785767
test_score,flow,classification,"(0, 0, 9)",9.0,3,5,avg,0,,,,,,,,,,,,1.1017627716064453
train_score,flow,classification,"(0, 0, 9)",27.0,3,5,avg,0,,,,,,,,,,,,1.1025723218917847
val_score,flow,classification,"(0, 0, 9)",27.0,3,5,avg,0,,,,,,,,,,,,1.1025773286819458
test_score,flow,classification,"(0, 0, 9)",27.0,3,5,avg,0,,,,,,,,,,,,1.1025772094726562
train_score,flow,classification,"(0, 0, 9)",81.0,3,5,avg,0,,,,,,,,,,,,1.0998481512069702
val_score,flow,classification,"(0, 0, 9)",81.0,3,5,avg,0,,,,,,,,,,,,1.0998444557189941
test_score,flow,classification,"(0, 0, 9)",81.0,3,5,avg,0,,,,,,,,,,,,1.0998444557189941
train_score,flow,classification,"(0, 0, 10)",9.0,3,5,avg,0,,,,,,,,,,,,0.2781296670436859
val_score,flow,classification,"(0, 0, 10)",9.0,3,5,avg,0,,,,,,,,,,,,4.378878116607666
test_score,flow,classification,"(0, 0, 10)",9.0,3,5,avg,0,,,,,,,,,,,,4.449659824371338
train_score,flow,classification,"(0, 0, 11)",9.0,3,5,avg,0,,,,,,,,,,,,0.3929556608200073
val_score,flow,classification,"(0, 0, 11)",9.0,3,5,avg,0,,,,,,,,,,,,4.158205509185791
test_score,flow,classification,"(0, 0, 11)",9.0,3,5,avg,0,,,,,,,,,,,,4.767380237579346
train_score,flow,classification,"(0, 0, 12)",9.0,3,5,avg,0,,,,,,,,,,,,1.0527335405349731
val_score,flow,classification,"(0, 0, 12)",9.0,3,5,avg,0,,,,,,,,,,,,1.109602928161621
test_score,flow,classification,"(0, 0, 12)",9.0,3,5,avg,0,,,,,,,,,,,,1.1447418928146362
train_score,flow,classification,"(0, 0, 12)",27.0,3,5,avg,0,,,,,,,,,,,,0.9061203598976135
val_score,flow,classification,"(0, 0, 12)",27.0,3,5,avg,0,,,,,,,,,,,,1.1230229139328003
test_score,flow,classification,"(0, 0, 12)",27.0,3,5,avg,0,,,,,,,,,,,,1.2762126922607422
train_score,flow,classification,"(0, 0, 13)",9.0,3,5,avg,0,,,,,,,,,,,,0.7087372541427612
val_score,flow,classification,"(0, 0, 13)",9.0,3,5,avg,0,,,,,,,,,,,,1.2876372337341309
test_score,flow,classification,"(0, 0, 13)",9.0,3,5,avg,0,,,,,,,,,,,,1.2266309261322021
train_score,flow,classification,"(0, 0, 13)",27.0,3,5,avg,0,,,,,,,,,,,,0.47941866517066956
val_score,flow,classification,"(0, 0, 13)",27.0,3,5,avg,0,,,,,,,,,,,,2.299774646759033
test_score,flow,classification,"(0, 0, 13)",27.0,3,5,avg,0,,,,,,,,,,,,2.3576881885528564
train_score,flow,classification,"(0, 0, 14)",9.0,3,5,avg,0,,,,,,,,,,,,0.6236900687217712
val_score,flow,classification,"(0, 0, 14)",9.0,3,5,avg,0,,,,,,,,,,,,1.5907405614852905
test_score,flow,classification,"(0, 0, 14)",9.0,3,5,avg,0,,,,,,,,,,,,1.4665160179138184
train_score,flow,classification,"(0, 0, 15)",9.0,3,5,avg,0,,,,,,,,,,,,0.30555471777915955
val_score,flow,classification,"(0, 0, 15)",9.0,3,5,avg,0,,,,,,,,,,,,4.430069446563721
test_score,flow,classification,"(0, 0, 15)",9.0,3,5,avg,0,,,,,,,,,,,,4.056558132171631
train_score,flow,classification,"(0, 0, 16)",9.0,3,5,avg,0,,,,,,,,,,,,0.872192919254303
val_score,flow,classification,"(0, 0, 16)",9.0,3,5,avg,0,,,,,,,,,,,,1.1288472414016724
test_score,flow,classification,"(0, 0, 16)",9.0,3,5,avg,0,,,,,,,,,,,,1.268494725227356
train_score,flow,classification,"(0, 0, 16)",27.0,3,5,avg,0,,,,,,,,,,,,0.7363080382347107
val_score,flow,classification,"(0, 0, 16)",27.0,3,5,avg,0,,,,,,,,,,,,1.1799677610397339
test_score,flow,classification,"(0, 0, 16)",27.0,3,5,avg,0,,,,,,,,,,,,1.1969505548477173
train_score,flow,classification,"(0, 0, 17)",9.0,3,5,avg,0,,,,,,,,,,,,0.3311443328857422
val_score,flow,classification,"(0, 0, 17)",9.0,3,5,avg,0,,,,,,,,,,,,4.325351715087891
test_score,flow,classification,"(0, 0, 17)",9.0,3,5,avg,0,,,,,,,,,,,,3.859103202819824
train_score,flow,classification,"(0, 0, 18)",9.0,3,5,avg,0,,,,,,,,,,,,0.5713760256767273
val_score,flow,classification,"(0, 0, 18)",9.0,3,5,avg,0,,,,,,,,,,,,1.4778838157653809
test_score,flow,classification,"(0, 0, 18)",9.0,3,5,avg,0,,,,,,,,,,,,1.5832905769348145
train_score,flow,classification,"(0, 0, 19)",9.0,3,5,avg,0,,,,,,,,,,,,0.7118912935256958
val_score,flow,classification,"(0, 0, 19)",9.0,3,5,avg,0,,,,,,,,,,,,1.3863617181777954
test_score,flow,classification,"(0, 0, 19)",9.0,3,5,avg,0,,,,,,,,,,,,1.4792531728744507
train_score,flow,classification,"(0, 0, 20)",9.0,3,5,avg,0,,,,,,,,,,,,1.109169602394104
val_score,flow,classification,"(0, 0, 20)",9.0,3,5,avg,0,,,,,,,,,,,,1.1320966482162476
test_score,flow,classification,"(0, 0, 20)",9.0,3,5,avg,0,,,,,,,,,,,,1.0998343229293823
train_score,flow,classification,"(0, 0, 20)",27.0,3,5,avg,0,,,,,,,,,,,,1.0947413444519043
val_score,flow,classification,"(0, 0, 20)",27.0,3,5,avg,0,,,,,,,,,,,,1.0906623601913452
test_score,flow,classification,"(0, 0, 20)",27.0,3,5,avg,0,,,,,,,,,,,,1.1106500625610352
train_score,flow,classification,"(0, 0, 21)",9.0,3,5,avg,0,,,,,,,,,,,,0.3159642517566681
val_score,flow,classification,"(0, 0, 21)",9.0,3,5,avg,0,,,,,,,,,,,,3.6865406036376953
test_score,flow,classification,"(0, 0, 21)",9.0,3,5,avg,0,,,,,,,,,,,,3.6642918586730957
train_score,flow,classification,"(0, 0, 22)",9.0,3,5,avg,0,,,,,,,,,,,,0.37064188718795776
val_score,flow,classification,"(0, 0, 22)",9.0,3,5,avg,0,,,,,,,,,,,,11.483839988708496
test_score,flow,classification,"(0, 0, 22)",9.0,3,5,avg,0,,,,,,,,,,,,13.82568359375
train_score,flow,classification,"(0, 0, 23)",9.0,3,5,avg,0,,,,,,,,,,,,0.3260669410228729
val_score,flow,classification,"(0, 0, 23)",9.0,3,5,avg,0,,,,,,,,,,,,4.49305534362793
test_score,flow,classification,"(0, 0, 23)",9.0,3,5,avg,0,,,,,,,,,,,,5.133588790893555
train_score,flow,classification,"(0, 0, 24)",9.0,3,5,avg,0,,,,,,,,,,,,0.2882160544395447
val_score,flow,classification,"(0, 0, 24)",9.0,3,5,avg,0,,,,,,,,,,,,4.008506774902344
test_score,flow,classification,"(0, 0, 24)",9.0,3,5,avg,0,,,,,,,,,,,,3.7936177253723145
train_score,flow,classification,"(0, 0, 25)",9.0,3,5,avg,0,,,,,,,,,,,,0.4361282289028168
val_score,flow,classification,"(0, 0, 25)",9.0,3,5,avg,0,,,,,,,,,,,,2.344241142272949
test_score,flow,classification,"(0, 0, 25)",9.0,3,5,avg,0,,,,,,,,,,,,2.363698720932007
train_score,flow,classification,"(0, 0, 26)",9.0,3,5,avg,0,,,,,,,,,,,,1.0995278358459473
val_score,flow,classification,"(0, 0, 26)",9.0,3,5,avg,0,,,,,,,,,,,,1.0995330810546875
test_score,flow,classification,"(0, 0, 26)",9.0,3,5,avg,0,,,,,,,,,,,,1.0995336771011353
train_score,flow,classification,"(0, 0, 26)",27.0,3,5,avg,0,,,,,,,,,,,,1.099359393119812
val_score,flow,classification,"(0, 0, 26)",27.0,3,5,avg,0,,,,,,,,,,,,1.099360704421997
test_score,flow,classification,"(0, 0, 26)",27.0,3,5,avg,0,,,,,,,,,,,,1.099360704421997
train_score,flow,classification,"(0, 0, 26)",81.0,3,5,avg,0,,,,,,,,,,,,1.0986645221710205
val_score,flow,classification,"(0, 0, 26)",81.0,3,5,avg,0,,,,,,,,,,,,1.0986618995666504
test_score,flow,classification,"(0, 0, 26)",81.0,3,5,avg,0,,,,,,,,,,,,1.0986618995666504
train_score,flow,classification,"(0, 0, 26)",243.0,3,5,avg,0,,,,,,,,,,,,1.1031447649002075
val_score,flow,classification,"(0, 0, 26)",243.0,3,5,avg,0,,,,,,,,,,,,1.1031416654586792
test_score,flow,classification,"(0, 0, 26)",243.0,3,5,avg,0,,,,,,,,,,,,1.103141188621521
train_score,flow,classification,"(0, 0, 0)",9.0,3,5,conc,0,,,,,,,,,,,,0.16164590418338776
val_score,flow,classification,"(0, 0, 0)",9.0,3,5,conc,0,,,,,,,,,,,,6.068848609924316
test_score,flow,classification,"(0, 0, 0)",9.0,3,5,conc,0,,,,,,,,,,,,5.607401371002197
train_score,flow,classification,"(0, 0, 1)",9.0,3,5,conc,0,,,,,,,,,,,,0.6312675476074219
val_score,flow,classification,"(0, 0, 1)",9.0,3,5,conc,0,,,,,,,,,,,,1.66367506980896
test_score,flow,classification,"(0, 0, 1)",9.0,3,5,conc,0,,,,,,,,,,,,1.6393330097198486
train_score,flow,classification,"(0, 0, 2)",9.0,3,5,conc,0,,,,,,,,,,,,0.839919924736023
val_score,flow,classification,"(0, 0, 2)",9.0,3,5,conc,0,,,,,,,,,,,,1.1127076148986816
test_score,flow,classification,"(0, 0, 2)",9.0,3,5,conc,0,,,,,,,,,,,,1.2961469888687134
train_score,flow,classification,"(0, 0, 3)",9.0,3,5,conc,0,,,,,,,,,,,,1.0304688215255737
val_score,flow,classification,"(0, 0, 3)",9.0,3,5,conc,0,,,,,,,,,,,,1.092971920967102
test_score,flow,classification,"(0, 0, 3)",9.0,3,5,conc,0,,,,,,,,,,,,1.162574052810669
train_score,flow,classification,"(0, 0, 3)",27.0,3,5,conc,0,,,,,,,,,,,,1.0283443927764893
val_score,flow,classification,"(0, 0, 3)",27.0,3,5,conc,0,,,,,,,,,,,,1.0842814445495605
test_score,flow,classification,"(0, 0, 3)",27.0,3,5,conc,0,,,,,,,,,,,,1.1049156188964844
train_score,flow,classification,"(0, 0, 3)",81.0,3,5,conc,0,,,,,,,,,,,,0.8465165495872498
val_score,flow,classification,"(0, 0, 3)",81.0,3,5,conc,0,,,,,,,,,,,,1.1366249322891235
test_score,flow,classification,"(0, 0, 3)",81.0,3,5,conc,0,,,,,,,,,,,,1.1436954736709595
train_score,flow,classification,"(0, 0, 4)",9.0,3,5,conc,0,,,,,,,,,,,,0.9910645484924316
val_score,flow,classification,"(0, 0, 4)",9.0,3,5,conc,0,,,,,,,,,,,,1.1229307651519775
test_score,flow,classification,"(0, 0, 4)",9.0,3,5,conc,0,,,,,,,,,,,,1.245275616645813
train_score,flow,classification,"(0, 0, 4)",27.0,3,5,conc,0,,,,,,,,,,,,0.931617796421051
val_score,flow,classification,"(0, 0, 4)",27.0,3,5,conc,0,,,,,,,,,,,,1.0795159339904785
test_score,flow,classification,"(0, 0, 4)",27.0,3,5,conc,0,,,,,,,,,,,,1.1788275241851807
train_score,flow,classification,"(0, 0, 5)",9.0,3,5,conc,0,,,,,,,,,,,,0.0513218529522419
val_score,flow,classification,"(0, 0, 5)",9.0,3,5,conc,0,,,,,,,,,,,,23.956655502319336
test_score,flow,classification,"(0, 0, 5)",9.0,3,5,conc,0,,,,,,,,,,,,15.31440544128418
train_score,flow,classification,"(0, 0, 6)",9.0,3,5,conc,0,,,,,,,,,,,,0.9831888675689697
val_score,flow,classification,"(0, 0, 6)",9.0,3,5,conc,0,,,,,,,,,,,,1.0370222330093384
test_score,flow,classification,"(0, 0, 6)",9.0,3,5,conc,0,,,,,,,,,,,,1.1600703001022339
train_score,flow,classification,"(0, 0, 6)",27.0,3,5,conc,0,,,,,,,,,,,,0.7193562388420105
val_score,flow,classification,"(0, 0, 6)",27.0,3,5,conc,0,,,,,,,,,,,,1.2305622100830078
test_score,flow,classification,"(0, 0, 6)",27.0,3,5,conc,0,,,,,,,,,,,,1.3045426607131958
train_score,flow,classification,"(0, 0, 7)",9.0,3,5,conc,0,,,,,,,,,,,,0.11006686836481094
val_score,flow,classification,"(0, 0, 7)",9.0,3,5,conc,0,,,,,,,,,,,,12.64881706237793
test_score,flow,classification,"(0, 0, 7)",9.0,3,5,conc,0,,,,,,,,,,,,5.283219337463379
train_score,flow,classification,"(0, 0, 8)",9.0,3,5,conc,0,,,,,,,,,,,,1.0992320775985718
val_score,flow,classification,"(0, 0, 8)",9.0,3,5,conc,0,,,,,,,,,,,,1.0971754789352417
test_score,flow,classification,"(0, 0, 8)",9.0,3,5,conc,0,,,,,,,,,,,,1.0932189226150513
train_score,flow,classification,"(0, 0, 8)",27.0,3,5,conc,0,,,,,,,,,,,,1.1009411811828613
val_score,flow,classification,"(0, 0, 8)",27.0,3,5,conc,0,,,,,,,,,,,,1.1124292612075806
test_score,flow,classification,"(0, 0, 8)",27.0,3,5,conc,0,,,,,,,,,,,,1.1242953538894653
train_score,flow,classification,"(0, 0, 9)",9.0,3,5,conc,0,,,,,,,,,,,,0.5306833982467651
val_score,flow,classification,"(0, 0, 9)",9.0,3,5,conc,0,,,,,,,,,,,,2.132899522781372
test_score,flow,classification,"(0, 0, 9)",9.0,3,5,conc,0,,,,,,,,,,,,1.862001657485962
train_score,flow,classification,"(0, 0, 10)",9.0,3,5,conc,0,,,,,,,,,,,,0.15792407095432281
val_score,flow,classification,"(0, 0, 10)",9.0,3,5,conc,0,,,,,,,,,,,,7.552859783172607
test_score,flow,classification,"(0, 0, 10)",9.0,3,5,conc,0,,,,,,,,,,,,6.703141689300537
train_score,flow,classification,"(0, 0, 11)",9.0,3,5,conc,0,,,,,,,,,,,,0.6860604882240295
val_score,flow,classification,"(0, 0, 11)",9.0,3,5,conc,0,,,,,,,,,,,,1.2761529684066772
test_score,flow,classification,"(0, 0, 11)",9.0,3,5,conc,0,,,,,,,,,,,,1.2499631643295288
train_score,flow,classification,"(0, 0, 12)",9.0,3,5,conc,0,,,,,,,,,,,,0.012759668752551079
val_score,flow,classification,"(0, 0, 12)",9.0,3,5,conc,0,,,,,,,,,,,,9.70823860168457
test_score,flow,classification,"(0, 0, 12)",9.0,3,5,conc,0,,,,,,,,,,,,7.455080032348633
train_score,flow,classification,"(0, 0, 13)",9.0,3,5,conc,0,,,,,,,,,,,,0.2239922732114792
val_score,flow,classification,"(0, 0, 13)",9.0,3,5,conc,0,,,,,,,,,,,,5.065584659576416
test_score,flow,classification,"(0, 0, 13)",9.0,3,5,conc,0,,,,,,,,,,,,5.083653926849365
train_score,flow,classification,"(0, 0, 14)",9.0,3,5,conc,0,,,,,,,,,,,,1.093930959701538
val_score,flow,classification,"(0, 0, 14)",9.0,3,5,conc,0,,,,,,,,,,,,1.0963190793991089
test_score,flow,classification,"(0, 0, 14)",9.0,3,5,conc,0,,,,,,,,,,,,1.1117702722549438
train_score,flow,classification,"(0, 0, 14)",27.0,3,5,conc,0,,,,,,,,,,,,1.0960659980773926
val_score,flow,classification,"(0, 0, 14)",27.0,3,5,conc,0,,,,,,,,,,,,1.1202831268310547
test_score,flow,classification,"(0, 0, 14)",27.0,3,5,conc,0,,,,,,,,,,,,1.0891295671463013
train_score,flow,classification,"(0, 0, 14)",81.0,3,5,conc,0,,,,,,,,,,,,1.0838242769241333
val_score,flow,classification,"(0, 0, 14)",81.0,3,5,conc,0,,,,,,,,,,,,1.0850695371627808
test_score,flow,classification,"(0, 0, 14)",81.0,3,5,conc,0,,,,,,,,,,,,1.0915755033493042
train_score,flow,classification,"(0, 0, 14)",243.0,3,5,conc,0,,,,,,,,,,,,1.0325193405151367
val_score,flow,classification,"(0, 0, 14)",243.0,3,5,conc,0,,,,,,,,,,,,1.0941812992095947
test_score,flow,classification,"(0, 0, 14)",243.0,3,5,conc,0,,,,,,,,,,,,1.1621097326278687
train_score,flow,classification,"(0, 0, 15)",9.0,3,5,conc,0,,,,,,,,,,,,0.7912194132804871
val_score,flow,classification,"(0, 0, 15)",9.0,3,5,conc,0,,,,,,,,,,,,1.1740922927856445
test_score,flow,classification,"(0, 0, 15)",9.0,3,5,conc,0,,,,,,,,,,,,1.245660424232483
train_score,flow,classification,"(0, 0, 15)",27.0,3,5,conc,0,,,,,,,,,,,,0.6825817823410034
val_score,flow,classification,"(0, 0, 15)",27.0,3,5,conc,0,,,,,,,,,,,,1.205967664718628
test_score,flow,classification,"(0, 0, 15)",27.0,3,5,conc,0,,,,,,,,,,,,1.1651793718338013
train_score,flow,classification,"(0, 0, 16)",9.0,3,5,conc,0,,,,,,,,,,,,1.0830445289611816
val_score,flow,classification,"(0, 0, 16)",9.0,3,5,conc,0,,,,,,,,,,,,1.1002808809280396
test_score,flow,classification,"(0, 0, 16)",9.0,3,5,conc,0,,,,,,,,,,,,1.1117308139801025
train_score,flow,classification,"(0, 0, 16)",27.0,3,5,conc,0,,,,,,,,,,,,0.9517144560813904
val_score,flow,classification,"(0, 0, 16)",27.0,3,5,conc,0,,,,,,,,,,,,1.1517142057418823
test_score,flow,classification,"(0, 0, 16)",27.0,3,5,conc,0,,,,,,,,,,,,1.2924748659133911
train_score,flow,classification,"(0, 0, 17)",9.0,3,5,conc,0,,,,,,,,,,,,0.4026051163673401
val_score,flow,classification,"(0, 0, 17)",9.0,3,5,conc,0,,,,,,,,,,,,2.8641133308410645
test_score,flow,classification,"(0, 0, 17)",9.0,3,5,conc,0,,,,,,,,,,,,2.2257728576660156
